date,game_id,competition_id,season,home_team,away_team,home_goals,away_goals
1988-09-10,1988-89:de.1:54:VfL Bochum:Eintracht Frankfurt,de.1,1988-89,VfL Bochum,Eintracht Frankfurt,1,0
1988-09-10,1988-89:de.1:55:1. FC Nürnberg:Karlsruher SC,de.1,1988-89,1. FC Nürnberg,Karlsruher SC,1,3
1988-09-10,1988-89:de.1:56:SV Waldhof Mannheim:Borussia Dortmund,de.1,1988-89,SV Waldhof Mannheim,Borussia Dortmund,0,3
1988-09-10,1988-89:de.1:57:KFC Uerdingen:VfB Stuttgart,de.1,1988-89,KFC Uerdingen,VfB Stuttgart,0,0
1988-09-10,1988-89:de.1:58:1. FC Köln:Hamburger SV,de.1,1988-89,1. FC Köln,Hamburger SV,1,2
1988-09-10,1988-89:de.1:59:Stuttgarter Kickers:Bayer 04 Leverkusen,de.1,1988-89,Stuttgarter Kickers,Bayer 04 Leverkusen,1,3
1988-09-10,1988-89:de.1:60:Hannover 96:Werder Bremen,de.1,1988-89,Hannover 96,Werder Bremen,2,2
1988-09-10,1988-89:de.1:61:Bayern München:Bor. Mönchengladbach,de.1,1988-89,Bayern München,Bor. Mönchengladbach,3,0
1988-09-13,1988-89:de.1:62:Werder Bremen:Bayern München,de.1,1988-89,Werder Bremen,Bayern München,2,2
1988-09-13,1988-89:de.1:63:Eintracht Frankfurt:SV Waldhof Mannheim,de.1,1988-89,Eintracht Frankfurt,SV Waldhof Mannheim,0,0
1988-09-13,1988-89:de.1:64:1. FC Kaiserslautern:1. FC Köln,de.1,1988-89,1. FC Kaiserslautern,1. FC Köln,1,1
1988-09-13,1988-89:de.1:65:Bayer 04 Leverkusen:FC St. Pauli,de.1,1988-89,Bayer 04 Leverkusen,FC St. Pauli,2,2
1988-09-13,1988-89:de.1:66:Hamburger SV:KFC Uerdingen,de.1,1988-89,Hamburger SV,KFC Uerdingen,3,0
1988-09-13,1988-89:de.1:67:Borussia Dortmund:Hannover 96,de.1,1988-89,Borussia Dortmund,Hannover 96,4,0
1988-09-13,1988-89:de.1:68:Karlsruher SC:VfL Bochum,de.1,1988-89,Karlsruher SC,VfL Bochum,1,3
1988-09-13,1988-89:de.1:69:Bor. Mönchengladbach:Stuttgarter Kickers,de.1,1988-89,Bor. Mönchengladbach,Stuttgarter Kickers,1,1
1988-09-13,1988-89:de.1:70:VfB Stuttgart:1. FC Nürnberg,de.1,1988-89,VfB Stuttgart,1. FC Nürnberg,4,0
1988-10-03,1988-89:de.1:71:1. FC Nürnberg:Hamburger SV,de.1,1988-89,1. FC Nürnberg,Hamburger SV,1,4
1988-10-07,1988-89:de.1:72:Borussia Dortmund:Stuttgarter Kickers,de.1,1988-89,Borussia Dortmund,Stuttgarter Kickers,1,1
1988-10-08,1988-89:de.1:73:Karlsruher SC:SV Waldhof Mannheim,de.1,1988-89,Karlsruher SC,SV Waldhof Mannheim,2,1
1988-10-08,1988-89:de.1:74:Hamburger SV:VfL Bochum,de.1,1988-89,Hamburger SV,VfL Bochum,3,1
1988-10-08,1988-89:de.1:75:VfB Stuttgart:Eintracht Frankfurt,de.1,1988-89,VfB Stuttgart,Eintracht Frankfurt,2,0
1988-10-08,1988-89:de.1:76:Bayer 04 Leverkusen:KFC Uerdingen,de.1,1988-89,Bayer 04 Leverkusen,KFC Uerdingen,2,2
1988-10-08,1988-89:de.1:77:Hannover 96:Bayern München,de.1,1988-89,Hannover 96,Bayern München,0,0
1988-10-08,1988-89:de.1:78:Werder Bremen:FC St. Pauli,de.1,1988-89,Werder Bremen,FC St. Pauli,0,0
1988-10-08,1988-89:de.1:79:1. FC Kaiserslautern:1. FC Nürnberg,de.1,1988-89,1. FC Kaiserslautern,1. FC Nürnberg,2,1
1988-10-08,1988-89:de.1:80:Bor. Mönchengladbach:1. FC Köln,de.1,1988-89,Bor. Mönchengladbach,1. FC Köln,1,0
1988-10-12,1988-89:de.1:81:Bayern München:Borussia Dortmund,de.1,1988-89,Bayern München,Borussia Dortmund,1,1
1988-10-15,1988-89:de.1:82:FC St. Pauli:Bor. Mönchengladbach,de.1,1988-89,FC St. Pauli,Bor. Mönchengladbach,1,1
1988-10-21,1988-89:de.1:83:Stuttgarter Kickers:Hannover 96,de.1,1988-89,Stuttgarter Kickers,Hannover 96,0,1
1988-10-22,1988-89:de.1:84:1. FC Nürnberg:Bayer 04 Leverkusen,de.1,1988-89,1. FC Nürnberg,Bayer 04 Leverkusen,1,1
1988-10-22,1988-89:de.1:85:KFC Uerdingen:Bor. Mönchengladbach,de.1,1988-89,KFC Uerdingen,Bor. Mönchengladbach,0,0
1988-10-22,1988-89:de.1:86:FC St. Pauli:Borussia Dortmund,de.1,1988-89,FC St. Pauli,Borussia Dortmund,1,0
1988-10-22,1988-89:de.1:87:VfL Bochum:1. FC Kaiserslautern,de.1,1988-89,VfL Bochum,1. FC Kaiserslautern,2,0
1988-10-22,1988-89:de.1:88:1. FC Köln:Werder Bremen,de.1,1988-89,1. FC Köln,Werder Bremen,2,0
1988-10-22,1988-89:de.1:89:Eintracht Frankfurt:Hamburger SV,de.1,1988-89,Eintracht Frankfurt,Hamburger SV,0,1
1988-10-22,1988-89:de.1:90:SV Waldhof Mannheim:Bayern München,de.1,1988-89,SV Waldhof Mannheim,Bayern München,0,3
1988-10-22,1988-89:de.1:91:Karlsruher SC:VfB Stuttgart,de.1,1988-89,Karlsruher SC,VfB Stuttgart,2,0
1988-10-27,1988-89:de.1:92:Bayer 04 Leverkusen:VfL Bochum,de.1,1988-89,Bayer 04 Leverkusen,VfL Bochum,1,1
1988-10-29,1988-89:de.1:100:Hamburger SV:Karlsruher SC,de.1,1988-89,Hamburger SV,Karlsruher SC,1,1
1988-10-29,1988-89:de.1:93:Werder Bremen:KFC Uerdingen,de.1,1988-89,Werder Bremen,KFC Uerdingen,3,1
1988-10-29,1988-89:de.1:94:VfB Stuttgart:SV Waldhof Mannheim,de.1,1988-89,VfB Stuttgart,SV Waldhof Mannheim,2,0
1988-10-29,1988-89:de.1:95:1. FC Kaiserslautern:Eintracht Frankfurt,de.1,1988-89,1. FC Kaiserslautern,Eintracht Frankfurt,3,0
1988-10-29,1988-89:de.1:96:Hannover 96:FC St. Pauli,de.1,1988-89,Hannover 96,FC St. Pauli,2,2
1988-10-29,1988-89:de.1:97:Borussia Dortmund:1. FC Köln,de.1,1988-89,Borussia Dortmund,1. FC Köln,0,4
1988-10-29,1988-89:de.1:98:Bor. Mönchengladbach:1. FC Nürnberg,de.1,1988-89,Bor. Mönchengladbach,1. FC Nürnberg,1,1
1988-10-29,1988-89:de.1:99:Bayern München:Stuttgarter Kickers,de.1,1988-89,Bayern München,Stuttgarter Kickers,3,0
1988-11-01,1988-89:de.1:101:VfL Bochum:VfB Stuttgart,de.1,1988-89,VfL Bochum,VfB Stuttgart,1,0
1988-11-04,1988-89:de.1:102:VfL Bochum:Bor. Mönchengladbach,de.1,1988-89,VfL Bochum,Bor. Mönchengladbach,1,2
1988-11-05,1988-89:de.1:103:SV Waldhof Mannheim:Stuttgarter Kickers,de.1,1988-89,SV Waldhof Mannheim,Stuttgarter Kickers,2,2
1988-11-05,1988-89:de.1:104:1. FC Köln:Hannover 96,de.1,1988-89,1. FC Köln,Hannover 96,1,0
1988-11-05,1988-89:de.1:105:FC St. Pauli:Bayern München,de.1,1988-89,FC St. Pauli,Bayern München,0,0
1988-11-05,1988-89:de.1:106:Karlsruher SC:1. FC Kaiserslautern,de.1,1988-89,Karlsruher SC,1. FC Kaiserslautern,4,1
1988-11-05,1988-89:de.1:107:Eintracht Frankfurt:Bayer 04 Leverkusen,de.1,1988-89,Eintracht Frankfurt,Bayer 04 Leverkusen,1,1
1988-11-05,1988-89:de.1:108:1. FC Nürnberg:Werder Bremen,de.1,1988-89,1. FC Nürnberg,Werder Bremen,0,1
1988-11-05,1988-89:de.1:109:KFC Uerdingen:Borussia Dortmund,de.1,1988-89,KFC Uerdingen,Borussia Dortmund,0,0
1988-11-05,1988-89:de.1:110:VfB Stuttgart:Hamburger SV,de.1,1988-89,VfB Stuttgart,Hamburger SV,4,2
1988-11-12,1988-89:de.1:111:Bayer 04 Leverkusen:Karlsruher SC,de.1,1988-89,Bayer 04 Leverkusen,Karlsruher SC,1,0
1988-11-12,1988-89:de.1:112:Bayern München:1. FC Köln,de.1,1988-89,Bayern München,1. FC Köln,2,0
1988-11-12,1988-89:de.1:113:Hannover 96:KFC Uerdingen,de.1,1988-89,Hannover 96,KFC Uerdingen,0,5
1988-11-12,1988-89:de.1:114:Borussia Dortmund:1. FC Nürnberg,de.1,1988-89,Borussia Dortmund,1. FC Nürnberg,4,0
1988-11-12,1988-89:de.1:115:Werder Bremen:VfL Bochum,de.1,1988-89,Werder Bremen,VfL Bochum,2,0
1988-11-12,1988-89:de.1:116:1. FC Kaiserslautern:VfB Stuttgart,de.1,1988-89,1. FC Kaiserslautern,VfB Stuttgart,6,1
1988-11-12,1988-89:de.1:117:Hamburger SV:SV Waldhof Mannheim,de.1,1988-89,Hamburger SV,SV Waldhof Mannheim,5,1
1988-11-12,1988-89:de.1:118:Bor. Mönchengladbach:Eintracht Frankfurt,de.1,1988-89,Bor. Mönchengladbach,Eintracht Frankfurt,2,1
1988-11-12,1988-89:de.1:119:Stuttgarter Kickers:FC St. Pauli,de.1,1988-89,Stuttgarter Kickers,FC St. Pauli,2,2
1988-11-15,1988-89:de.1:120:Bayern München:VfB Stuttgart,de.1,1988-89,Bayern München,VfB Stuttgart,3,3
1988-11-16,1988-89:de.1:121:KFC Uerdingen:1. FC Kaiserslautern,de.1,1988-89,KFC Uerdingen,1. FC Kaiserslautern,3,1
1988-11-16,1988-89:de.1:122:Stuttgarter Kickers:Werder Bremen,de.1,1988-89,Stuttgarter Kickers,Werder Bremen,0,6
1988-11-16,1988-89:de.1:123:Eintracht Frankfurt:Karlsruher SC,de.1,1988-89,Eintracht Frankfurt,Karlsruher SC,1,0
1988-11-16,1988-89:de.1:124:SV Waldhof Mannheim:Hannover 96,de.1,1988-89,SV Waldhof Mannheim,Hannover 96,1,1
1988-11-16,1988-89:de.1:125:1. FC Köln:Bayer 04 Leverkusen,de.1,1988-89,1. FC Köln,Bayer 04 Leverkusen,3,0
1988-11-19,1988-89:de.1:126:FC St. Pauli:SV Waldhof Mannheim,de.1,1988-89,FC St. Pauli,SV Waldhof Mannheim,2,1
1988-11-19,1988-89:de.1:127:VfL Bochum:Borussia Dortmund,de.1,1988-89,VfL Bochum,Borussia Dortmund,2,2
1988-11-19,1988-89:de.1:128:1. FC Köln:Stuttgarter Kickers,de.1,1988-89,1. FC Köln,Stuttgarter Kickers,5,1
1988-11-19,1988-89:de.1:129:VfB Stuttgart:Bayer 04 Leverkusen,de.1,1988-89,VfB Stuttgart,Bayer 04 Leverkusen,0,0
1988-11-19,1988-89:de.1:130:KFC Uerdingen:Bayern München,de.1,1988-89,KFC Uerdingen,Bayern München,1,3
1988-11-19,1988-89:de.1:131:1. FC Kaiserslautern:Hamburger SV,de.1,1988-89,1. FC Kaiserslautern,Hamburger SV,0,0
1988-11-19,1988-89:de.1:132:1. FC Nürnberg:Hannover 96,de.1,1988-89,1. FC Nürnberg,Hannover 96,1,0
1988-11-19,1988-89:de.1:133:Eintracht Frankfurt:Werder Bremen,de.1,1988-89,Eintracht Frankfurt,Werder Bremen,0,0
1988-11-25,1988-89:de.1:134:Werder Bremen:Karlsruher SC,de.1,1988-89,Werder Bremen,Karlsruher SC,3,1
1988-11-26,1988-89:de.1:135:FC St. Pauli:1. FC Köln,de.1,1988-89,FC St. Pauli,1. FC Köln,0,1
1988-11-26,1988-89:de.1:136:Stuttgarter Kickers:KFC Uerdingen,de.1,1988-89,Stuttgarter Kickers,KFC Uerdingen,3,1
1988-11-26,1988-89:de.1:137:Bayern München:1. FC Nürnberg,de.1,1988-89,Bayern München,1. FC Nürnberg,1,0
1988-11-26,1988-89:de.1:138:Bor. Mönchengladbach:VfB Stuttgart,de.1,1988-89,Bor. Mönchengladbach,VfB Stuttgart,2,2
1988-11-26,1988-89:de.1:139:Hannover 96:VfL Bochum,de.1,1988-89,Hannover 96,VfL Bochum,3,2
1988-11-26,1988-89:de.1:140:Bayer 04 Leverkusen:Hamburger SV,de.1,1988-89,Bayer 04 Leverkusen,Hamburger SV,1,2
1988-11-26,1988-89:de.1:141:Borussia Dortmund:Eintracht Frankfurt,de.1,1988-89,Borussia Dortmund,Eintracht Frankfurt,6,0
1988-11-27,1988-89:de.1:142:SV Waldhof Mannheim:1. FC Kaiserslautern,de.1,1988-89,SV Waldhof Mannheim,1. FC Kaiserslautern,0,4
1988-11-29,1988-89:de.1:143:Werder Bremen:Borussia Dortmund,de.1,1988-89,Werder Bremen,Borussia Dortmund,2,0
1988-12-02,1988-89:de.1:144:1. FC Köln:SV Waldhof Mannheim,de.1,1988-89,1. FC Köln,SV Waldhof Mannheim,1,0
1988-12-02,1988-89:de.1:145:1. FC Kaiserslautern:Bayer 04 Leverkusen,de.1,1988-89,1. FC Kaiserslautern,Bayer 04 Leverkusen,0,0
1988-12-03,1988-89:de.1:146:VfB Stuttgart:Werder Bremen,de.1,1988-89,VfB Stuttgart,Werder Bremen,3,3
1988-12-03,1988-89:de.1:147:Eintracht Frankfurt:Hannover 96,de.1,1988-89,Eintracht Frankfurt,Hannover 96,1,0
1988-12-03,1988-89:de.1:148:VfL Bochum:Bayern München,de.1,1988-89,VfL Bochum,Bayern München,0,0
1988-12-03,1988-89:de.1:149:Karlsruher SC:Borussia Dortmund,de.1,1988-89,Karlsruher SC,Borussia Dortmund,0,0
1988-12-03,1988-89:de.1:150:1. FC Nürnberg:Stuttgarter Kickers,de.1,1988-89,1. FC Nürnberg,Stuttgarter Kickers,3,3
1988-12-03,1988-89:de.1:151:KFC Uerdingen:FC St. Pauli,de.1,1988-89,KFC Uerdingen,FC St. Pauli,0,0
1989-02-18,1988-89:de.1:152:Karlsruher SC:Hannover 96,de.1,1988-89,Karlsruher SC,Hannover 96,2,0
1989-02-18,1988-89:de.1:153:VfB Stuttgart:Borussia Dortmund,de.1,1988-89,VfB Stuttgart,Borussia Dortmund,1,3
1989-02-18,1988-89:de.1:154:Eintracht Frankfurt:Bayern München,de.1,1988-89,Eintracht Frankfurt,Bayern München,2,2
1989-02-18,1988-89:de.1:155:1. FC Kaiserslautern:Bor. Mönchengladbach,de.1,1988-89,1. FC Kaiserslautern,Bor. Mönchengladbach,0,0
1989-02-18,1988-89:de.1:156:Hamburger SV:Werder Bremen,de.1,1988-89,Hamburger SV,Werder Bremen,2,0
1989-02-18,1988-89:de.1:157:KFC Uerdingen:1. FC Köln,de.1,1988-89,KFC Uerdingen,1. FC Köln,1,1
1989-02-18,1988-89:de.1:158:1. FC Nürnberg:FC St. Pauli,de.1,1988-89,1. FC Nürnberg,FC St. Pauli,5,3
1989-02-18,1988-89:de.1:159:Bayer 04 Leverkusen:SV Waldhof Mannheim,de.1,1988-89,Bayer 04 Leverkusen,SV Waldhof Mannheim,3,0
1989-02-22,1988-89:de.1:160:Karlsruher SC:Bor. Mönchengladbach,de.1,1988-89,Karlsruher SC,Bor. Mönchengladbach,2,2
1989-02-25,1988-89:de.1:161:Bor. Mönchengladbach:Bayer 04 Leverkusen,de.1,1988-89,Bor. Mönchengladbach,Bayer 04 Leverkusen,2,0
1989-02-25,1988-89:de.1:162:SV Waldhof Mannheim:KFC Uerdingen,de.1,1988-89,SV Waldhof Mannheim,KFC Uerdingen,3,3
1989-02-25,1988-89:de.1:163:Hannover 96:VfB Stuttgart,de.1,1988-89,Hannover 96,VfB Stuttgart,2,0
1989-02-25,1988-89:de.1:164:Werder Bremen:1. FC Kaiserslautern,de.1,1988-89,Werder Bremen,1. FC Kaiserslautern,1,0
1989-02-25,1988-89:de.1:165:Stuttgarter Kickers:Eintracht Frankfurt,de.1,1988-89,Stuttgarter Kickers,Eintracht Frankfurt,0,1
1989-02-25,1988-89:de.1:166:Borussia Dortmund:Hamburger SV,de.1,1988-89,Borussia Dortmund,Hamburger SV,2,2
1989-02-25,1988-89:de.1:167:1. FC Köln:1. FC Nürnberg,de.1,1988-89,1. FC Köln,1. FC Nürnberg,1,1
1989-02-25,1988-89:de.1:168:Bayern München:Karlsruher SC,de.1,1988-89,Bayern München,Karlsruher SC,3,2
1989-02-25,1988-89:de.1:169:FC St. Pauli:VfL Bochum,de.1,1988-89,FC St. Pauli,VfL Bochum,1,0
1989-03-04,1988-89:de.1:170:VfB Stuttgart:Bayern München,de.1,1988-89,VfB Stuttgart,Bayern München,1,2
1989-03-04,1988-89:de.1:171:Karlsruher SC:Stuttgarter Kickers,de.1,1988-89,Karlsruher SC,Stuttgarter Kickers,1,0
1989-03-04,1988-89:de.1:172:1. FC Kaiserslautern:Borussia Dortmund,de.1,1988-89,1. FC Kaiserslautern,Borussia Dortmund,3,2
1989-03-04,1988-89:de.1:173:Bor. Mönchengladbach:SV Waldhof Mannheim,de.1,1988-89,Bor. Mönchengladbach,SV Waldhof Mannheim,1,1
1989-03-04,1988-89:de.1:174:Hamburger SV:Hannover 96,de.1,1988-89,Hamburger SV,Hannover 96,4,1
1989-03-04,1988-89:de.1:175:Eintracht Frankfurt:FC St. Pauli,de.1,1988-89,Eintracht Frankfurt,FC St. Pauli,1,1
1989-03-04,1988-89:de.1:176:Bayer 04 Leverkusen:Werder Bremen,de.1,1988-89,Bayer 04 Leverkusen,Werder Bremen,1,0
1989-03-04,1988-89:de.1:177:1. FC Nürnberg:KFC Uerdingen,de.1,1988-89,1. FC Nürnberg,KFC Uerdingen,1,0
1989-03-04,1988-89:de.1:178:VfL Bochum:1. FC Köln,de.1,1988-89,VfL Bochum,1. FC Köln,1,3
1989-03-10,1988-89:de.1:179:Werder Bremen:Bor. Mönchengladbach,de.1,1988-89,Werder Bremen,Bor. Mönchengladbach,2,0
1989-03-10,1988-89:de.1:180:Hannover 96:1. FC Kaiserslautern,de.1,1988-89,Hannover 96,1. FC Kaiserslautern,0,0
1989-03-11,1988-89:de.1:181:Borussia Dortmund:Bayer 04 Leverkusen,de.1,1988-89,Borussia Dortmund,Bayer 04 Leverkusen,2,1
1989-03-11,1988-89:de.1:182:FC St. Pauli:Karlsruher SC,de.1,1988-89,FC St. Pauli,Karlsruher SC,1,0
1989-03-11,1988-89:de.1:183:Bayern München:Hamburger SV,de.1,1988-89,Bayern München,Hamburger SV,1,0
1989-03-11,1988-89:de.1:184:Stuttgarter Kickers:VfB Stuttgart,de.1,1988-89,Stuttgarter Kickers,VfB Stuttgart,0,2
1989-03-11,1988-89:de.1:185:SV Waldhof Mannheim:1. FC Nürnberg,de.1,1988-89,SV Waldhof Mannheim,1. FC Nürnberg,2,1
1989-03-11,1988-89:de.1:186:1. FC Köln:Eintracht Frankfurt,de.1,1988-89,1. FC Köln,Eintracht Frankfurt,3,2
1989-03-11,1988-89:de.1:187:KFC Uerdingen:VfL Bochum,de.1,1988-89,KFC Uerdingen,VfL Bochum,3,1
1989-03-17,1988-89:de.1:188:Hamburger SV:Stuttgarter Kickers,de.1,1988-89,Hamburger SV,Stuttgarter Kickers,3,0
1989-03-18,1988-89:de.1:189:Bor. Mönchengladbach:Borussia Dortmund,de.1,1988-89,Bor. Mönchengladbach,Borussia Dortmund,1,1
1989-03-18,1988-89:de.1:190:VfL Bochum:1. FC Nürnberg,de.1,1988-89,VfL Bochum,1. FC Nürnberg,1,0
1989-03-18,1988-89:de.1:191:Werder Bremen:SV Waldhof Mannheim,de.1,1988-89,Werder Bremen,SV Waldhof Mannheim,2,1
1989-03-18,1988-89:de.1:192:Eintracht Frankfurt:KFC Uerdingen,de.1,1988-89,Eintracht Frankfurt,KFC Uerdingen,0,2
1989-03-18,1988-89:de.1:193:Karlsruher SC:1. FC Köln,de.1,1988-89,Karlsruher SC,1. FC Köln,0,0
1989-03-18,1988-89:de.1:194:Bayer 04 Leverkusen:Hannover 96,de.1,1988-89,Bayer 04 Leverkusen,Hannover 96,3,1
1989-03-18,1988-89:de.1:195:1. FC Kaiserslautern:Bayern München,de.1,1988-89,1. FC Kaiserslautern,Bayern München,1,1
1989-03-19,1988-89:de.1:196:VfB Stuttgart:FC St. Pauli,de.1,1988-89,VfB Stuttgart,FC St. Pauli,2,1
1989-03-21,1988-89:de.1:197:VfL Bochum:Stuttgarter Kickers,de.1,1988-89,VfL Bochum,Stuttgarter Kickers,2,1
1989-03-23,1988-89:de.1:198:FC St. Pauli:Hamburger SV,de.1,1988-89,FC St. Pauli,Hamburger SV,1,2
1989-03-25,1988-89:de.1:199:Bayern München:Bayer 04 Leverkusen,de.1,1988-89,Bayern München,Bayer 04 Leverkusen,2,0
1989-03-25,1988-89:de.1:200:1. FC Köln:VfB Stuttgart,de.1,1988-89,1. FC Köln,VfB Stuttgart,3,0
1989-03-25,1988-89:de.1:201:Borussia Dortmund:Werder Bremen,de.1,1988-89,Borussia Dortmund,Werder Bremen,3,1
1989-03-25,1988-89:de.1:202:Stuttgarter Kickers:1. FC Kaiserslautern,de.1,1988-89,Stuttgarter Kickers,1. FC Kaiserslautern,2,0
1989-03-25,1988-89:de.1:203:KFC Uerdingen:Karlsruher SC,de.1,1988-89,KFC Uerdingen,Karlsruher SC,0,3
1989-03-25,1988-89:de.1:204:1. FC Nürnberg:Eintracht Frankfurt,de.1,1988-89,1. FC Nürnberg,Eintracht Frankfurt,1,1
1989-03-25,1988-89:de.1:205:Hannover 96:Bor. Mönchengladbach,de.1,1988-89,Hannover 96,Bor. Mönchengladbach,0,1
1989-03-25,1988-89:de.1:206:SV Waldhof Mannheim:VfL Bochum,de.1,1988-89,SV Waldhof Mannheim,VfL Bochum,2,2
1989-03-31,1988-89:de.1:207:Eintracht Frankfurt:VfL Bochum,de.1,1988-89,Eintracht Frankfurt,VfL Bochum,1,1
1989-04-01,1988-89:de.1:208:1. FC Kaiserslautern:FC St. Pauli,de.1,1988-89,1. FC Kaiserslautern,FC St. Pauli,1,0
1989-04-01,1988-89:de.1:209:Bayer 04 Leverkusen:Stuttgarter Kickers,de.1,1988-89,Bayer 04 Leverkusen,Stuttgarter Kickers,1,3
1989-04-01,1988-89:de.1:210:Hamburger SV:1. FC Köln,de.1,1988-89,Hamburger SV,1. FC Köln,0,1
1989-04-01,1988-89:de.1:211:Bor. Mönchengladbach:Bayern München,de.1,1988-89,Bor. Mönchengladbach,Bayern München,2,1
1989-04-01,1988-89:de.1:212:Karlsruher SC:1. FC Nürnberg,de.1,1988-89,Karlsruher SC,1. FC Nürnberg,1,1
1989-04-01,1988-89:de.1:213:VfB Stuttgart:KFC Uerdingen,de.1,1988-89,VfB Stuttgart,KFC Uerdingen,2,2
1989-04-01,1988-89:de.1:214:Werder Bremen:Hannover 96,de.1,1988-89,Werder Bremen,Hannover 96,1,0
1989-04-01,1988-89:de.1:215:Borussia Dortmund:SV Waldhof Mannheim,de.1,1988-89,Borussia Dortmund,SV Waldhof Mannheim,1,2
1989-04-07,1988-89:de.1:216:FC St. Pauli:Bayer 04 Leverkusen,de.1,1988-89,FC St. Pauli,Bayer 04 Leverkusen,2,0
1989-04-07,1988-89:de.1:217:Hannover 96:Borussia Dortmund,de.1,1988-89,Hannover 96,Borussia Dortmund,1,5
1989-04-08,1988-89:de.1:218:1. FC Nürnberg:VfB Stuttgart,de.1,1988-89,1. FC Nürnberg,VfB Stuttgart,1,0
1989-04-08,1988-89:de.1:219:VfL Bochum:Karlsruher SC,de.1,1988-89,VfL Bochum,Karlsruher SC,2,0
1989-04-08,1988-89:de.1:220:KFC Uerdingen:Hamburger SV,de.1,1988-89,KFC Uerdingen,Hamburger SV,0,2
1989-04-08,1988-89:de.1:221:SV Waldhof Mannheim:Eintracht Frankfurt,de.1,1988-89,SV Waldhof Mannheim,Eintracht Frankfurt,1,0
1989-04-08,1988-89:de.1:222:Bayern München:Werder Bremen,de.1,1988-89,Bayern München,Werder Bremen,0,0
1989-04-08,1988-89:de.1:223:Stuttgarter Kickers:Bor. Mönchengladbach,de.1,1988-89,Stuttgarter Kickers,Bor. Mönchengladbach,3,0
1989-04-08,1988-89:de.1:224:1. FC Köln:1. FC Kaiserslautern,de.1,1988-89,1. FC Köln,1. FC Kaiserslautern,2,2
1989-04-13,1988-89:de.1:225:Hannover 96:SV Waldhof Mannheim,de.1,1988-89,Hannover 96,SV Waldhof Mannheim,0,2
1989-04-14,1988-89:de.1:226:VfB Stuttgart:VfL Bochum,de.1,1988-89,VfB Stuttgart,VfL Bochum,3,1
1989-04-14,1988-89:de.1:227:1. FC Kaiserslautern:KFC Uerdingen,de.1,1988-89,1. FC Kaiserslautern,KFC Uerdingen,2,0
1989-04-15,1988-89:de.1:228:Borussia Dortmund:Bayern München,de.1,1988-89,Borussia Dortmund,Bayern München,1,1
1989-04-15,1988-89:de.1:229:Karlsruher SC:Eintracht Frankfurt,de.1,1988-89,Karlsruher SC,Eintracht Frankfurt,1,3
1989-04-15,1988-89:de.1:230:Bayer 04 Leverkusen:1. FC Köln,de.1,1988-89,Bayer 04 Leverkusen,1. FC Köln,0,0
1989-04-15,1988-89:de.1:231:Bor. Mönchengladbach:FC St. Pauli,de.1,1988-89,Bor. Mönchengladbach,FC St. Pauli,2,2
1989-04-15,1988-89:de.1:232:Werder Bremen:Stuttgarter Kickers,de.1,1988-89,Werder Bremen,Stuttgarter Kickers,4,0
1989-04-15,1988-89:de.1:233:Hamburger SV:1. FC Nürnberg,de.1,1988-89,Hamburger SV,1. FC Nürnberg,3,2
1989-04-20,1988-89:de.1:234:Hamburger SV:Bor. Mönchengladbach,de.1,1988-89,Hamburger SV,Bor. Mönchengladbach,1,2
1989-04-29,1988-89:de.1:235:KFC Uerdingen:Bayer 04 Leverkusen,de.1,1988-89,KFC Uerdingen,Bayer 04 Leverkusen,3,1
1989-04-29,1988-89:de.1:236:VfL Bochum:Hamburger SV,de.1,1988-89,VfL Bochum,Hamburger SV,2,1
1989-04-29,1988-89:de.1:237:Eintracht Frankfurt:VfB Stuttgart,de.1,1988-89,Eintracht Frankfurt,VfB Stuttgart,1,3
1989-04-29,1988-89:de.1:238:SV Waldhof Mannheim:Karlsruher SC,de.1,1988-89,SV Waldhof Mannheim,Karlsruher SC,2,0
1989-04-29,1988-89:de.1:239:Bayern München:Hannover 96,de.1,1988-89,Bayern München,Hannover 96,4,0
1989-04-29,1988-89:de.1:240:Stuttgarter Kickers:Borussia Dortmund,de.1,1988-89,Stuttgarter Kickers,Borussia Dortmund,1,2
1989-04-29,1988-89:de.1:241:FC St. Pauli:Werder Bremen,de.1,1988-89,FC St. Pauli,Werder Bremen,1,3
1989-04-29,1988-89:de.1:242:1. FC Köln:Bor. Mönchengladbach,de.1,1988-89,1. FC Köln,Bor. Mönchengladbach,3,1
1989-04-29,1988-89:de.1:243:1. FC Nürnberg:1. FC Kaiserslautern,de.1,1988-89,1. FC Nürnberg,1. FC Kaiserslautern,1,1
1989-05-05,1988-89:de.1:244:1. FC Kaiserslautern:VfL Bochum,de.1,1988-89,1. FC Kaiserslautern,VfL Bochum,3,0
1989-05-05,1988-89:de.1:245:Bayer 04 Leverkusen:1. FC Nürnberg,de.1,1988-89,Bayer 04 Leverkusen,1. FC Nürnberg,3,0
1989-05-06,1988-89:de.1:246:Werder Bremen:1. FC Köln,de.1,1988-89,Werder Bremen,1. FC Köln,1,2
1989-05-06,1988-89:de.1:247:Borussia Dortmund:FC St. Pauli,de.1,1988-89,Borussia Dortmund,FC St. Pauli,0,0
1989-05-06,1988-89:de.1:248:Hannover 96:Stuttgarter Kickers,de.1,1988-89,Hannover 96,Stuttgarter Kickers,3,4
1989-05-06,1988-89:de.1:249:VfB Stuttgart:Karlsruher SC,de.1,1988-89,VfB Stuttgart,Karlsruher SC,2,0
