league_id,season,stage,source_code,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgCA,AvgCD,AvgCH,B365CA,B365CD,B365CH,BFECA,BFECD,BFECH,Country,League,MaxCA,MaxCD,MaxCH,PSCA,PSCD,PSCH,Season
NOR_Eliteserien,2021,regular_league,NOR,30/05/2021,17:00,Kristiansund,Lillestrom,1,0,H,3.6,3.51,2.01,,,,,,,Norway,Eliteserien,3.75,3.7,2.11,3.71,3.62,2.07,2021
NOR_Eliteserien,2021,regular_league,NOR,30/05/2021,17:00,Odd,Bodo/Glimt,1,0,H,1.9,3.83,3.68,,,,,,,Norway,Eliteserien,2,4,3.83,1.97,3.87,3.79,2021
NOR_Eliteserien,2021,regular_league,NOR,30/05/2021,17:00,Rosenborg,Stabaek,4,2,H,7.01,4.76,1.42,,,,,,,Norway,Eliteserien,7.64,5,1.46,7.3,4.99,1.44,2021
NOR_Eliteserien,2021,regular_league,NOR,30/05/2021,17:00,Tromso,Sarpsborg 08,0,2,A,3.86,3.36,1.99,,,,,,,Norway,Eliteserien,4.19,3.55,2.06,4.14,3.42,2.02,2021
NOR_Eliteserien,2021,regular_league,NOR,30/05/2021,17:00,Valerenga,Sandefjord,3,1,H,7.95,5.06,1.36,,,,,,,Norway,Eliteserien,9.5,5.27,1.39,8.63,5.23,1.38,2021
NOR_Eliteserien,2021,regular_league,NOR,30/05/2021,19:00,Haugesund,Viking,4,2,H,3.27,3.45,2.15,,,,,,,Norway,Eliteserien,3.48,3.67,2.33,3.48,3.57,2.17,2021
NOR_Eliteserien,2021,regular_league,NOR,12/06/2021,14:00,Kristiansund,Odd,2,0,H,3.74,3.49,1.98,,,,,,,Norway,Eliteserien,4,3.65,2.1,3.97,3.58,2.01,2021
NOR_Eliteserien,2021,regular_league,NOR,12/06/2021,14:00,Sandefjord,Molde,1,3,A,1.77,3.83,4.3,,,,,,,Norway,Eliteserien,1.83,4.1,4.56,1.81,3.86,4.56,2021
NOR_Eliteserien,2021,regular_league,NOR,13/06/2021,17:00,Bodo/Glimt,Mjondalen,2,0,H,8.4,5.56,1.32,,,,,,,Norway,Eliteserien,9.21,6,1.36,9.18,5.79,1.33,2021
NOR_Eliteserien,2021,regular_league,NOR,13/06/2021,17:00,Lillestrom,Haugesund,2,1,H,2.63,3.23,2.71,,,,,,,Norway,Eliteserien,2.7,3.4,2.87,2.66,3.35,2.84,2021
NOR_Eliteserien,2021,regular_league,NOR,13/06/2021,17:00,Sarpsborg 08,Brann,0,0,D,3.2,3.26,2.27,,,,,,,Norway,Eliteserien,3.44,3.5,2.37,3.44,3.27,2.32,2021
NOR_Eliteserien,2021,regular_league,NOR,13/06/2021,17:00,Stromsgodset,Rosenborg,2,1,H,2.14,3.69,3.1,,,,,,,Norway,Eliteserien,2.23,3.9,3.25,2.19,3.89,3.18,2021
NOR_Eliteserien,2021,regular_league,NOR,13/06/2021,19:00,Viking,Valerenga,4,1,H,2.35,3.65,2.77,,,,,,,Norway,Eliteserien,2.46,3.77,2.95,2.42,3.77,2.86,2021
NOR_Eliteserien,2021,regular_league,NOR,14/06/2021,18:00,Stabaek,Tromso,0,3,A,3.16,3.3,2.26,,,,,,,Norway,Eliteserien,3.36,3.4,2.36,3.36,3.37,2.31,2021
NOR_Eliteserien,2021,regular_league,NOR,16/06/2021,17:00,Bodo/Glimt,Stromsgodset,7,2,H,7.38,5.28,1.36,,,,,,,Norway,Eliteserien,8,5.75,1.4,7.92,5.44,1.38,2021
NOR_Eliteserien,2021,regular_league,NOR,16/06/2021,17:00,Molde,Sarpsborg 08,4,1,H,7.45,4.83,1.4,,,,,,,Norway,Eliteserien,8.2,5,1.44,7.98,4.93,1.42,2021
NOR_Eliteserien,2021,regular_league,NOR,16/06/2021,19:00,Valerenga,Odd,1,1,D,5.27,4.07,1.61,,,,,,,Norway,Eliteserien,5.78,4.25,1.65,5.76,4.17,1.62,2021
NOR_Eliteserien,2021,regular_league,NOR,19/06/2021,14:00,Sandefjord,Viking,3,0,H,2.32,3.53,2.9,,,,,,,Norway,Eliteserien,2.4,3.76,3.12,2.36,3.64,3.04,2021
NOR_Eliteserien,2021,regular_league,NOR,20/06/2021,14:00,Mjondalen,Stromsgodset,1,1,D,3.07,3.36,2.29,,,,,,,Norway,Eliteserien,3.26,3.6,2.46,3.18,3.51,2.33,2021
NOR_Eliteserien,2021,regular_league,NOR,20/06/2021,17:00,Brann,Odd,1,3,A,3.46,3.55,2.05,,,,,,,Norway,Eliteserien,3.64,3.75,2.18,3.64,3.73,2.06,2021
NOR_Eliteserien,2021,regular_league,NOR,20/06/2021,17:00,Haugesund,Kristiansund,3,0,H,3.63,3.44,2.03,,,,,,,Norway,Eliteserien,4,3.67,2.23,3.91,3.64,2.01,2021
NOR_Eliteserien,2021,regular_league,NOR,20/06/2021,17:00,Molde,Stabaek,2,1,H,8.51,5.5,1.32,,,,,,,Norway,Eliteserien,10,6,1.36,9.37,5.76,1.33,2021
NOR_Eliteserien,2021,regular_league,NOR,20/06/2021,17:00,Rosenborg,Sarpsborg 08,0,1,A,6.85,4.21,1.48,,,,,,,Norway,Eliteserien,7.6,4.43,1.54,7.6,4.42,1.48,2021
NOR_Eliteserien,2021,regular_league,NOR,20/06/2021,17:00,Tromso,Lillestrom,1,2,A,3.57,3.43,2.05,,,,,,,Norway,Eliteserien,3.79,3.6,2.17,3.79,3.53,2.08,2021
NOR_Eliteserien,2021,regular_league,NOR,20/06/2021,19:00,Valerenga,Bodo/Glimt,1,1,D,2.79,3.66,2.34,,,,,,,Norway,Eliteserien,2.95,3.84,2.5,2.86,3.84,2.4,2021
NOR_Eliteserien,2021,regular_league,NOR,24/06/2021,17:00,Bodo/Glimt,Molde,0,2,A,3.45,3.95,1.93,,,,,,,Norway,Eliteserien,3.69,4.25,2.05,3.6,4.16,1.96,2021
NOR_Eliteserien,2021,regular_league,NOR,24/06/2021,17:00,Haugesund,Brann,1,0,H,4.82,3.98,1.66,,,,,,,Norway,Eliteserien,5.25,4.2,1.75,4.99,4.19,1.69,2021
NOR_Eliteserien,2021,regular_league,NOR,24/06/2021,17:00,Kristiansund,Mjondalen,1,1,D,4.25,3.59,1.83,,,,,,,Norway,Eliteserien,4.63,3.82,1.9,4.52,3.68,1.86,2021
NOR_Eliteserien,2021,regular_league,NOR,24/06/2021,17:00,Odd,Tromso,3,0,H,3.85,3.39,1.98,,,,,,,Norway,Eliteserien,4.01,3.58,2.08,4.01,3.44,2.05,2021
NOR_Eliteserien,2021,regular_league,NOR,24/06/2021,17:00,Stromsgodset,Sandefjord,4,0,H,4.31,4.04,1.72,,,,,,,Norway,Eliteserien,4.63,4.26,1.85,4.52,4.26,1.74,2021
NOR_Eliteserien,2021,regular_league,NOR,24/06/2021,19:00,Stabaek,Valerenga,0,2,A,2.02,3.57,3.52,,,,,,,Norway,Eliteserien,2.1,3.76,3.8,2.1,3.6,3.63,2021
