football3_target_personnel_compact_ledger_v6	ITA_SerieA
T	official-schedule-team:6f6e299ee375b63a4b714fae429b803386c6c0ad1912416b9a8f56b4cdfd3518	Atalanta	Lega Serie A	https://www.legaseriea.it/team/atalanta/squad	2026-08-24T15:59:13Z	-	UNKNOWN	CURRENT_ROSTER_SNAPSHOT	CURRENT_SOURCE_COMPLETE
T	official-schedule-team:3e57cea1f20e08bec11f9fdc113a9a488bc6d6a52795929caad81f81c6b55740	Juventus	Lega Serie A	https://www.legaseriea.it/team/juventus/squad	2026-08-24T15:59:13Z	-	UNKNOWN	CURRENT_ROSTER_SNAPSHOT	CURRENT_SOURCE_COMPLETE
P	GK	Carlo Pinsoglio
P	GK	Guglielmo Vicario
P	GK	Mattia Perin
P	GK	Michele Di Gregorio
P	GK	Riccardo Adrian Radu
P	DEF	Bremer
P	DEF	Andrea Cambiaso
P	DEF	Daniele Rugani
P	DEF	Federico Gatti
P	DEF	Jhon Janer Lucumi' Bonilla
P	DEF	Juan David Cabal Murillo
P	DEF	Lloyd Casius Kelly
P	DEF	Mehmet Zeki Çelik
P	DEF	Pierre Kazaye Rommel Kalulu Kyatengwa
P	MID	Douglas Luiz Soares De Paulo
P	MID	Fabio Miretti
P	MID	Khephren Thuram-ulien
P	MID	Manuel Locatelli
P	MID	Teun Koopmeiners
P	MID	Weston James Earl McKennie
P	FWD	Arkadiusz Milik
P	FWD	Edon Zhegrova
P	FWD	Francisco Fernandes da Conceição
P	FWD	Jeremie Boga
P	FWD	Jonathan Christian David
P	FWD	Kenan Yildiz
P	FWD	Kerim Alajbegović
P	FWD	Nicolás Ivan González
P	FWD	Osayuki Jeff Ekhator
P	FWD	Randal Kolo Muani
