league_id,season,stage,source_code,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgCA,AvgCD,AvgCH,B365CA,B365CD,B365CH,BFECA,BFECD,BFECH,Country,League,MaxCA,MaxCD,MaxCH,PSCA,PSCD,PSCH,Season
SUI_SuperLeague,2024/25,pre_or_post_split_unverified,SWZ,15/05/2025,19:30,Servette,Lugano,4,1,H,3.45,3.74,1.99,,,,3.8,3.9,2.06,Switzerland,Super League,3.64,3.85,2.02,3.64,3.73,2.01,2024/2025
SUI_SuperLeague,2024/25,pre_or_post_split_unverified,SWZ,15/05/2025,19:30,Young Boys,Luzern,2,1,H,4.59,4.49,1.61,,,,5.1,4.6,1.69,Switzerland,Super League,4.91,4.75,1.64,4.91,4.35,1.64,2024/2025
SUI_SuperLeague,2024/25,pre_or_post_split_unverified,SWZ,17/05/2025,17:00,St. Gallen,Zurich,3,2,H,2.68,3.82,2.32,,,,2.92,3.9,2.46,Switzerland,Super League,2.8,3.9,2.42,2.72,3.88,2.42,2024/2025
SUI_SuperLeague,2024/25,pre_or_post_split_unverified,SWZ,17/05/2025,17:00,Winterthur,Yverdon,2,2,D,3.05,3.48,2.23,,,,3.35,3.6,2.3,Switzerland,Super League,3.22,3.65,2.29,3.22,3.46,2.28,2024/2025
SUI_SuperLeague,2024/25,pre_or_post_split_unverified,SWZ,17/05/2025,19:30,Sion,Grasshoppers,2,1,H,3.01,3.22,2.4,,,,3.3,3.35,2.46,Switzerland,Super League,3.3,3.35,2.55,3.04,3.23,2.5,2024/2025
SUI_SuperLeague,2024/25,pre_or_post_split_unverified,SWZ,18/05/2025,13:15,Young Boys,Basel,6,2,H,3.42,4.17,1.89,,,,3.95,4.3,1.87,Switzerland,Super League,3.93,4.5,1.96,3.93,4.1,1.84,2024/2025
SUI_SuperLeague,2024/25,pre_or_post_split_unverified,SWZ,18/05/2025,15:30,Lausanne,Lugano,1,1,D,4.08,3.94,1.78,,,,4.1,4,1.91,Switzerland,Super League,4.55,4.15,1.85,4.03,3.96,1.85,2024/2025
SUI_SuperLeague,2024/25,pre_or_post_split_unverified,SWZ,18/05/2025,15:30,Luzern,Servette,3,4,A,2.83,3.92,2.2,,,,2.96,4.1,2.32,Switzerland,Super League,2.92,4,2.27,2.92,3.92,2.27,2024/2025
SUI_SuperLeague,2024/25,pre_or_post_split_unverified,SWZ,22/05/2025,19:30,Grasshoppers,St. Gallen,2,0,H,3.75,3.9,1.85,,,,4,4,1.95,Switzerland,Super League,4,4.1,1.92,3.81,3.73,1.92,2024/2025
SUI_SuperLeague,2024/25,pre_or_post_split_unverified,SWZ,22/05/2025,19:30,Winterthur,Sion,2,0,H,3.78,3.66,1.9,,,,4,3.85,2,Switzerland,Super League,3.95,3.85,1.95,3.82,3.67,1.93,2024/2025
SUI_SuperLeague,2024/25,pre_or_post_split_unverified,SWZ,22/05/2025,19:30,Yverdon,Zurich,3,2,H,2.74,3.76,2.31,,,,2.92,3.85,2.46,Switzerland,Super League,2.83,3.95,2.38,2.83,3.62,2.35,2024/2025
SUI_SuperLeague,2024/25,pre_or_post_split_unverified,SWZ,24/05/2025,17:00,Basel,Luzern,4,0,H,3.74,4.48,1.74,,,,4.3,4.6,1.79,Switzerland,Super League,3.86,4.75,1.83,3.84,4.56,1.74,2024/2025
